"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
1.4500000476837158, 2.0975816, 0.039401386, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.4600000381469727, 2.063195, 0.03980027, NaN, NaN, NaN, -0.20570104, "- N/A -   "
1.4700000286102295, 2.063195, 0.04008836, NaN, NaN, NaN, -0.20570104, "- N/A -   "
1.4800000190734863, 2.0975816, 0.040265642, NaN, NaN, NaN, -0.20692182, "- N/A -   "
1.4900000095367432, 2.0975816, 0.040398605, NaN, NaN, NaN, -0.20936337, "- N/A -   "
1.5, 2.0975816, 0.04048725, NaN, NaN, NaN, -0.21180493, "- N/A -   "
1.5099999904632568, 2.0975816, 0.04057589, NaN, NaN, NaN, -0.21546726, "- N/A -   "
1.5199999809265137, 2.0975816, 0.040686693, NaN, NaN, NaN, -0.21790881, "- N/A -   "
1.5299999713897705, 2.0975816, 0.040775333, NaN, NaN, NaN, -0.22035037, "- N/A -   "
1.5399999618530273, 2.0975816, 0.0409083, NaN, NaN, NaN, -0.22279193, "- N/A -   "
1.5499999523162842, 2.131968, 0.04106342, NaN, NaN, NaN, -0.22523348, "- N/A -   "
1.559999942779541, 2.0975816, 0.041240707, NaN, NaN, NaN, -0.22645426, "- N/A -   "
1.5699999332427979, 2.0975816, 0.04148447, NaN, NaN, NaN, -0.22645426, "- N/A -   "
1.5799999237060547, 2.131968, 0.041794717, NaN, NaN, NaN, -0.22645426, "- N/A -   "
1.5899999141693115, 2.2007413, 0.04223793, NaN, NaN, NaN, -0.22645426, "- N/A -   "
1.6000001430511475, 2.2007413, 0.042814102, NaN, NaN, NaN, -0.22279193, "- N/A -   "
1.6100001335144043, 2.2695143, 0.043434598, NaN, NaN, NaN, -0.21790881, "- N/A -   "
1.6200001239776611, 2.2695143, 0.043922126, NaN, NaN, NaN, -0.21424648, "- N/A -   "
1.630000114440918, 2.2695143, 0.044188052, NaN, NaN, NaN, -0.21424648, "- N/A -   "
1.6400001049041748, 2.303901, 0.044343177, NaN, NaN, NaN, -0.21546726, "- N/A -   "
1.6500000953674316, 2.303901, 0.044387497, NaN, NaN, NaN, -0.21912959, "- N/A -   "
1.6600000858306885, 2.6477668, 0.04440966, NaN, NaN, NaN, -0.22279193, "- N/A -   "
1.6700000762939453, 2.8196998, 0.044852868, NaN, NaN, NaN, -0.21912959, "- N/A -   "
1.6800000667572021, 2.3382876, 0.045517683, NaN, NaN, NaN, -0.21058415, "- N/A -   "
1.690000057220459, 2.4070609, 0.046071697, NaN, NaN, NaN, -0.20570104, "- N/A -   "
1.7000000476837158, 2.4070609, 0.046537068, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.7100000381469727, 2.4070609, 0.0469138, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.7200000286102295, 2.4414473, 0.047246203, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.7300000190734863, 2.4414473, 0.047578614, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.7400000095367432, 2.4414473, 0.047911018, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.75, 2.5446072, 0.04835423, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.7599999904632568, 2.5789936, 0.048930403, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.7699999809265137, 2.5789936, 0.0495509, NaN, NaN, NaN, -0.19349326, "- N/A -   "
1.7799999713897705, 2.6133802, 0.05006059, NaN, NaN, NaN, -0.18983093, "- N/A -   "
1.7899999618530273, 2.5789936, 0.050392997, NaN, NaN, NaN, -0.18983093, "- N/A -   "
1.7999999523162842, 2.5789936, 0.05052596, NaN, NaN, NaN, -0.1910517, "- N/A -   "
1.809999942779541, 2.5789936, 0.05054812, NaN, NaN, NaN, -0.19593482, "- N/A -   "
